invoice_id,line_number,description,quantity,unit_price,line_total
INV036021,1,Training Services,9,12464.9,112184.14
INV036022,1,Conference Table,8,5080.75,40645.98
INV036023,1,Training Services,12,7661.46,91937.52
INV036024,1,Dell Laptop,3,84118.59,252355.78
INV036025,1,Warehouse Rental,43,351.57,15117.44
INV036026,1,Machine Maintenance,10,3936.27,39362.74
INV036027,1,Legal Advisory,29,1573.97,45645.01
INV036028,1,Audit Services,47,898.61,42234.86
INV036029,1,Training Services,2,12891.3,25782.59
INV036030,1,Freight Charges,7,4256.22,29793.54
INV036031,1,Machine Maintenance,46,145.44,6690.14
INV036032,1,Audit Services,19,4320.39,82087.5
INV036033,1,Assembly Materials,364,471.0,171445.6
INV036034,1,Machine Maintenance,36,438.66,15791.71
INV036035,1,Network Switch,3,8511.45,25534.35
INV036036,1,Server Hardware,7,9686.26,67803.79
INV036037,1,Cloud Subscription,39,640.29,24971.39
INV036038,1,Electrical Repairs,11,1569.71,17266.82
INV036039,1,Hydraulic Pumps,323,202.25,65327.37
INV036040,1,Training Services,6,6515.01,39090.08
INV036041,1,Industrial Bearings,193,504.06,97284.22
INV036042,1,Database License,47,973.46,45752.77
INV036043,1,Electrical Repairs,25,385.19,9629.73
INV036044,1,Cloud Subscription,32,1363.03,43616.85
INV036045,1,Machine Maintenance,16,1951.65,31226.36
INV036046,1,Office Chairs,51,57.96,2955.78
INV036047,1,Printer Toner,117,38.37,4489.41
INV036048,1,Training Services,15,4019.46,60291.84
INV036049,1,27 Inch Monitor,4,38446.75,153786.98
INV036050,1,HVAC Servicing,9,1482.84,13345.6
INV036051,1,Freight Charges,26,1235.46,32121.92
INV036052,1,Network Switch,5,6795.54,33977.69
INV036053,1,Conference Table,19,956.59,18175.12
INV036054,1,Electrical Repairs,32,278.89,8924.53
INV036055,1,Machine Spare Parts,432,125.86,54370.76
INV036056,1,Audit Services,10,4186.32,41863.19
INV036057,1,Server Hardware,9,8457.27,76115.42
INV036058,1,Cloud Subscription,33,2463.31,81289.21
INV036059,1,Pens and Stationery,159,13.18,2096.06
INV036060,1,Conference Table,3,27384.1,82152.3
INV036061,1,Electrical Repairs,12,1841.58,22098.92
INV036062,1,Assembly Materials,219,1078.51,236193.68
INV036063,1,Courier Services,10,3226.12,32261.24
INV036064,1,Dell Laptop,10,5904.27,59042.68
INV036065,1,Dell Laptop,3,26839.33,80517.98
INV036066,1,Machine Maintenance,40,400.79,16031.61
INV036067,1,Server Hardware,2,35635.93,71271.87
INV036068,1,Storage Cabinet,15,3496.73,52451.02
INV036069,1,Printer Paper,167,8.76,1462.29
INV036070,1,Industrial Bearings,311,340.08,105765.31
INV036071,1,Machine Spare Parts,351,393.21,138018.18
INV036072,1,Electrical Repairs,28,256.2,7173.74
INV036073,1,Cloud Subscription,43,1616.96,69529.49
INV036074,1,HVAC Servicing,48,538.86,25865.35
INV036075,1,Keyboard and Mouse,1,163329.26,163329.26
INV036076,1,Office Sofa,3,3839.31,11517.94
INV036077,1,Pens and Stationery,24,361.07,8665.57
INV036078,1,Transportation Charges,3,10096.15,30288.44
INV036079,1,Office Sofa,20,1564.98,31299.63
INV036080,1,Transportation Charges,23,1059.5,24368.53
INV036081,1,Transportation Charges,39,657.47,25641.16
INV036082,1,Storage Cabinet,4,7800.12,31200.48
INV036083,1,Industrial Bearings,158,801.15,126581.76
INV036084,1,Dell Laptop,5,61209.63,306048.13
INV036085,1,Microsoft 365 License,32,1279.26,40936.43
INV036086,1,Training Services,9,10968.56,98717.04
INV036087,1,HVAC Servicing,24,1449.6,34790.35
INV036088,1,Generator Servicing,13,807.11,10492.49
INV036089,1,Office Sofa,2,10657.84,21315.69
INV036090,1,Training Services,21,4299.84,90296.73
INV036091,1,Office Sofa,13,2524.38,32816.89
INV036092,1,Generator Servicing,48,464.57,22299.14
INV036093,1,Electrical Repairs,32,825.28,26409.09
INV036094,1,Training Services,42,590.49,24800.47
INV036095,1,Machine Spare Parts,293,517.93,151752.91
INV036096,1,Machine Spare Parts,442,437.56,193402.19
INV036097,1,Printer Toner,164,15.02,2463.34
INV036098,1,Transportation Charges,9,3625.36,32628.2
INV036099,1,Printer Toner,90,31.08,2796.9
INV036100,1,Conference Table,20,1458.24,29164.79
INV036101,1,Generator Servicing,50,322.09,16104.45
INV036102,1,Generator Servicing,14,995.95,13943.28
INV036103,1,Pens and Stationery,82,53.79,4410.69
INV036104,1,Generator Servicing,32,412.41,13197.2
INV036105,1,Industrial Bearings,370,647.45,239557.55
INV036106,1,Cloud Subscription,14,1344.04,18816.49
INV036107,1,Legal Advisory,7,5916.11,41412.74
INV036108,1,Printer Toner,139,28.04,3897.33
INV036109,1,Industrial Bearings,280,463.74,129848.55
INV036110,1,Legal Advisory,7,9459.8,66218.63
INV036111,1,Conference Table,1,93698.16,93698.16
INV036112,1,Courier Services,44,1039.65,45744.77
INV036113,1,Printer Paper,62,44.78,2776.66
INV036114,1,Warehouse Rental,36,1806.87,65047.38
INV036115,1,Legal Advisory,31,1052.94,32641.17
INV036116,1,Office Chairs,111,18.69,2074.97
INV036117,1,Technical Consulting,44,2489.43,109534.97
INV036118,1,Office Sofa,10,3854.49,38544.93
INV036119,1,Legal Advisory,37,1052.79,38953.35
INV036120,1,Conference Table,16,1662.96,26607.3
INV036121,1,Machine Spare Parts,185,632.51,117015.12
INV036122,1,Electrical Repairs,14,2298.98,32185.78
INV036123,1,Server Hardware,2,21624.58,43249.15
INV036124,1,Legal Advisory,16,3765.15,60242.36
INV036125,1,Machine Maintenance,40,527.68,21107.21
INV036126,1,Hydraulic Pumps,290,276.89,80299.01
INV036127,1,Database License,12,4915.17,58982.05
INV036128,1,Technical Consulting,9,5615.13,50536.18
INV036129,1,Electrical Repairs,19,547.89,10409.93
INV036130,1,Assembly Materials,293,155.36,45519.42
INV036131,1,Assembly Materials,327,728.79,238315.12
INV036132,1,Server Hardware,7,7298.25,51087.75
INV036133,1,Office Sofa,12,1993.44,23921.24
INV036134,1,Industrial Bearings,135,1335.06,180232.85
INV036135,1,27 Inch Monitor,5,21476.42,107382.12
INV036136,1,Generator Servicing,49,214.96,10532.82
INV036137,1,Legal Advisory,39,637.87,24876.74
INV036138,1,Machine Spare Parts,476,67.72,32235.89
INV036139,1,Storage Cabinet,16,2889.78,46236.52
INV036140,1,Freight Charges,14,672.09,9409.24
INV036141,1,HVAC Servicing,43,198.58,8539.0
INV036142,1,Conference Table,2,20905.77,41811.54
INV036143,1,Generator Servicing,13,1563.55,20326.2
INV036144,1,Network Switch,4,24240.24,96960.96
INV036145,1,Transportation Charges,44,143.87,6330.18
INV036146,1,Microsoft 365 License,1,39783.72,39783.72
INV036147,1,Server Hardware,8,7605.09,60840.71
INV036148,1,Dell Laptop,5,11279.76,56398.81
INV036149,1,Legal Advisory,29,749.49,21735.34
INV036150,1,Assembly Materials,462,262.74,121387.6
INV036151,1,Whiteboard Supplies,88,30.87,2716.55
INV036152,1,Pens and Stationery,73,73.34,5353.82
INV036153,1,Keyboard and Mouse,5,9568.68,47843.42
INV036154,1,Office Desk,7,2457.16,17200.1
INV036155,1,Printer Toner,144,16.53,2380.29
INV036156,1,Generator Servicing,40,418.26,16730.23
INV036157,1,27 Inch Monitor,3,30031.63,90094.89
INV036158,1,Audit Services,18,3728.81,67118.51
INV036159,1,27 Inch Monitor,6,8218.01,49308.05
INV036160,1,Conference Table,16,1519.95,24319.22
INV036161,1,Machine Maintenance,28,1359.25,38059.05
INV036162,1,Storage Cabinet,5,15181.45,75907.25
INV036163,1,Steel Components,285,323.19,92109.66
INV036164,1,Network Switch,5,10109.46,50547.3
INV036165,1,Office Chairs,104,32.67,3397.54
INV036166,1,Warehouse Rental,45,437.75,19698.97
INV036167,1,Keyboard and Mouse,1,134782.76,134782.76
INV036168,1,Transportation Charges,13,954.62,12410.11
INV036169,1,Legal Advisory,11,3827.53,42102.81
INV036170,1,Conference Table,9,2551.28,22961.52
INV036171,1,Steel Components,151,536.28,80977.55
INV036172,1,Assembly Materials,183,467.47,85547.12
INV036173,1,Whiteboard Supplies,100,58.82,5881.6
INV036174,1,Whiteboard Supplies,143,14.62,2090.32
INV036175,1,Electrical Repairs,1,28305.59,28305.59
INV036176,1,Training Services,27,3050.59,82365.8
INV036177,1,Keyboard and Mouse,8,2930.76,23446.1
INV036178,1,Legal Advisory,4,4652.44,18609.75
INV036179,1,Technical Consulting,26,3340.66,86857.28
INV036180,1,Training Services,3,13993.5,41980.49
INV036181,1,Technical Consulting,11,6155.99,67715.87
INV036182,1,27 Inch Monitor,3,23699.06,71097.17
INV036183,1,HVAC Servicing,3,7819.99,23459.98
INV036184,1,Dell Laptop,3,20092.41,60277.22
INV036185,1,Technical Consulting,23,2726.37,62706.61
INV036186,1,Printer Toner,36,149.7,5389.26
INV036187,1,Warehouse Rental,43,348.28,14976.2
INV036188,1,Training Services,31,1811.54,56157.7
INV036189,1,Transportation Charges,29,1755.83,50918.96
INV036190,1,Technical Consulting,37,2232.79,82613.08
INV036191,1,Courier Services,2,9949.58,19899.17
INV036192,1,Courier Services,1,27659.17,27659.17
INV036193,1,Warehouse Rental,42,352.99,14825.6
INV036194,1,Network Switch,3,5791.04,17373.11
INV036195,1,Electrical Repairs,40,506.12,20244.66
INV036196,1,Office Chairs,100,49.0,4899.94
INV036197,1,ERP Subscription,16,2095.04,33520.61
INV036198,1,Assembly Materials,331,266.33,88155.73
INV036199,1,Office Chairs,43,61.14,2629.04
INV036200,1,Audit Services,33,964.85,31840.0
INV036201,1,Storage Cabinet,12,2641.4,31696.82
INV036202,1,Printer Toner,165,17.87,2947.97
INV036203,1,Office Desk,10,1239.42,12394.24
INV036204,1,Technical Consulting,7,11770.34,82392.35
INV036205,1,Legal Advisory,20,2940.71,58814.18
INV036206,1,Storage Cabinet,8,3627.88,29023.05
INV036207,1,Whiteboard Supplies,96,101.6,9753.17
INV036208,1,Machine Spare Parts,264,348.32,91955.5
INV036209,1,Steel Components,433,314.78,136301.24
INV036210,1,Courier Services,43,452.85,19472.44
INV036211,1,HVAC Servicing,36,372.66,13415.77
INV036212,1,Cloud Subscription,6,3265.68,19594.07
INV036213,1,Electrical Repairs,22,728.69,16031.27
INV036214,1,Transportation Charges,14,787.84,11029.74
INV036215,1,Conference Table,17,1471.41,25013.96
INV036216,1,Office Sofa,11,3476.21,38238.36
INV036217,1,Legal Advisory,29,1272.26,36895.66
INV036218,1,Office Desk,20,1520.45,30409.01
INV036219,1,Hydraulic Pumps,172,689.86,118655.51
INV036220,1,Freight Charges,32,813.83,26042.53
INV036221,1,Printer Toner,153,20.8,3181.77
INV036222,1,Freight Charges,41,827.89,33943.59
INV036223,1,Electrical Repairs,49,137.2,6722.83
INV036224,1,Microsoft 365 License,18,3632.38,65382.81
INV036225,1,Training Services,6,6400.57,38403.44
INV036226,1,HVAC Servicing,38,655.84,24921.81
INV036227,1,Freight Charges,3,13695.25,41085.75
INV036228,1,Audit Services,30,1887.85,56635.35
INV036229,1,Transportation Charges,11,1870.94,20580.39
INV036230,1,Generator Servicing,49,321.76,15766.35
INV036231,1,Office Sofa,15,3025.15,45377.24
INV036232,1,Office Desk,4,12372.41,49489.63
INV036233,1,Whiteboard Supplies,140,40.2,5628.08
INV036234,1,Legal Advisory,21,2929.54,61520.26
INV036235,1,Electrical Repairs,16,888.73,14219.74
INV036236,1,Office Chairs,75,53.77,4032.61
INV036237,1,Dell Laptop,4,3857.9,15431.61
INV036238,1,Warehouse Rental,18,664.91,11968.42
INV036239,1,Office Desk,10,2313.04,23130.44
INV036240,1,Machine Spare Parts,499,398.24,198723.71
INV036241,1,Server Hardware,4,9956.15,39824.61
INV036242,1,Assembly Materials,436,668.15,291311.7
INV036243,1,Whiteboard Supplies,106,27.24,2887.79
INV036244,1,Freight Charges,16,1349.22,21587.5
INV036245,1,Courier Services,44,659.67,29025.39
INV036246,1,Technical Consulting,48,752.56,36122.81
INV036247,1,Training Services,2,12725.36,25450.72
INV036248,1,Machine Spare Parts,395,427.36,168806.85
INV036249,1,Storage Cabinet,18,261.29,4703.15
INV036250,1,Transportation Charges,37,370.78,13718.71
INV036251,1,Office Sofa,5,7618.53,38092.65
INV036252,1,Office Chairs,24,168.67,4048.18
INV036253,1,Office Chairs,96,30.98,2973.62
INV036254,1,Hydraulic Pumps,174,576.93,100386.13
INV036255,1,Industrial Bearings,478,173.3,82837.48
INV036256,1,Dell Laptop,3,8402.68,25208.03
INV036257,1,Office Desk,19,1758.9,33419.12
INV036258,1,Keyboard and Mouse,3,29263.74,87791.22
INV036259,1,Server Hardware,9,6217.73,55959.58
INV036260,1,Transportation Charges,11,1893.56,20829.11
INV036261,1,Audit Services,7,7656.12,53592.81
INV036262,1,Printer Toner,197,25.45,5013.4
INV036263,1,Freight Charges,8,6933.59,55468.68
INV036264,1,Office Desk,14,1701.91,23826.75
INV036265,1,Warehouse Rental,13,1147.92,14922.95
INV036266,1,Generator Servicing,48,373.56,17930.88
INV036267,1,Storage Cabinet,17,1741.8,29610.65
INV036268,1,Server Hardware,10,9639.19,96391.95
INV036269,1,Office Desk,9,4114.74,37032.64
INV036270,1,Printer Paper,30,62.34,1870.3
INV036271,1,Machine Maintenance,44,295.1,12984.21
INV036272,1,Keyboard and Mouse,5,14666.18,73330.89
INV036273,1,Transportation Charges,49,276.38,13542.85
INV036274,1,Printer Toner,168,51.14,8590.86
INV036275,1,Keyboard and Mouse,2,69553.29,139106.59
INV036276,1,Firewall License,29,654.49,18980.14
INV036277,1,Microsoft 365 License,28,925.09,25902.56
INV036278,1,Industrial Bearings,313,434.84,136104.7
INV036279,1,Freight Charges,46,467.07,21485.06
INV036280,1,Database License,1,48429.36,48429.36
INV036281,1,Firewall License,15,2217.69,33265.29
INV036282,1,Warehouse Rental,16,1931.16,30898.64
INV036283,1,Database License,14,2375.04,33250.55
INV036284,1,Office Sofa,20,1663.95,33278.97
INV036285,1,Printer Paper,105,27.51,2888.45
INV036286,1,Network Switch,6,24570.58,147423.5
INV036287,1,Technical Consulting,9,16225.09,146025.82
INV036288,1,Machine Maintenance,43,500.53,21522.74
INV036289,1,Hydraulic Pumps,339,211.47,71686.74
INV036290,1,Keyboard and Mouse,9,7415.92,66743.31
INV036291,1,ERP Subscription,2,10801.22,21602.44
INV036292,1,Printer Toner,125,16.17,2020.86
INV036293,1,Legal Advisory,33,2770.54,91427.87
INV036294,1,Electrical Repairs,11,807.41,8881.55
INV036295,1,Audit Services,3,20357.38,61072.14
INV036296,1,Printer Toner,41,70.51,2891.04
INV036297,1,Training Services,15,2084.46,31266.83
INV036298,1,Transportation Charges,47,643.41,30240.39
INV036299,1,Storage Cabinet,3,13949.26,41847.79
INV036300,1,ERP Subscription,48,346.09,16612.25
INV036301,1,HVAC Servicing,29,1037.95,30100.41
INV036302,1,Electrical Repairs,5,2258.95,11294.77
INV036303,1,Warehouse Rental,27,340.91,9204.44
INV036304,1,Dell Laptop,6,26735.81,160414.87
INV036305,1,Courier Services,22,669.28,14724.25
INV036306,1,Technical Consulting,25,1414.84,35370.99
INV036307,1,Assembly Materials,438,287.6,125969.53
INV036308,1,Office Sofa,10,3299.81,32998.1
INV036309,1,Courier Services,2,4672.65,9345.29
INV036310,1,Courier Services,1,16555.82,16555.82
INV036311,1,Courier Services,41,302.29,12393.9
INV036312,1,Technical Consulting,9,2715.78,24442.05
INV036313,1,Machine Spare Parts,265,270.48,71678.26
INV036314,1,Machine Maintenance,16,1788.72,28619.56
INV036315,1,Electrical Repairs,9,2144.13,19297.2
INV036316,1,Transportation Charges,32,990.22,31687.15
INV036317,1,Office Desk,7,2211.19,15478.31
INV036318,1,Courier Services,37,1629.4,60287.93
INV036319,1,Machine Spare Parts,168,1004.81,168807.96
INV036320,1,Pens and Stationery,163,10.84,1767.65
INV036321,1,Steel Components,193,1318.57,254484.3
INV036322,1,Courier Services,22,466.95,10272.96
INV036323,1,Audit Services,36,1912.35,68844.58
INV036324,1,Generator Servicing,43,220.02,9460.7
INV036325,1,Electrical Repairs,16,1695.38,27126.12
INV036326,1,Server Hardware,2,47983.04,95966.08
INV036327,1,27 Inch Monitor,9,25008.41,225075.66
INV036328,1,Transportation Charges,40,655.42,26216.95
INV036329,1,Electrical Repairs,13,2775.49,36081.35
INV036330,1,Microsoft 365 License,37,1194.18,44184.51
INV036331,1,Database License,41,1561.26,64011.61
INV036332,1,Electrical Repairs,45,607.38,27331.99
INV036333,1,Storage Cabinet,4,1384.98,5539.93
INV036334,1,Office Chairs,109,89.21,9723.64
INV036335,1,Keyboard and Mouse,6,12077.65,72465.9
INV036336,1,Machine Maintenance,19,830.27,15775.06
INV036337,1,Industrial Bearings,374,475.57,177864.63
INV036338,1,Office Sofa,4,10689.05,42756.21
INV036339,1,Transportation Charges,7,7323.96,51267.73
INV036340,1,Firewall License,41,1377.7,56485.78
INV036341,1,Dell Laptop,8,9299.87,74398.96
INV036342,1,Electrical Repairs,46,500.89,23040.75
INV036343,1,Microsoft 365 License,40,726.06,29042.21
INV036344,1,Electrical Repairs,13,2179.05,28327.6
INV036345,1,Warehouse Rental,37,663.55,24551.25
INV036346,1,Audit Services,18,1892.6,34066.8
INV036347,1,Microsoft 365 License,6,3601.0,21605.98
INV036348,1,Hydraulic Pumps,254,473.26,120208.8
INV036349,1,Office Desk,7,4101.72,28712.03
INV036350,1,Machine Spare Parts,152,344.83,52414.63
INV036351,1,Office Sofa,19,2537.58,48214.09
INV036352,1,Server Hardware,10,8347.21,83472.14
INV036353,1,Legal Advisory,11,2916.06,32076.64
INV036354,1,Legal Advisory,46,472.14,21718.27
INV036355,1,Technical Consulting,32,2875.85,92027.31
INV036356,1,Technical Consulting,31,2374.29,73602.88
INV036357,1,Legal Advisory,14,3842.6,53796.38
INV036358,1,Steel Components,220,832.43,183133.85
INV036359,1,Office Desk,8,4405.45,35243.62
INV036360,1,Server Hardware,3,10535.13,31605.38
INV036361,1,Assembly Materials,232,491.37,113997.76
INV036362,1,Audit Services,38,1733.12,65858.49
INV036363,1,Machine Spare Parts,214,461.06,98667.58
INV036364,1,Database License,24,4099.22,98381.2
INV036365,1,Steel Components,473,380.62,180032.22
INV036366,1,Storage Cabinet,16,1779.01,28464.18
INV036367,1,Server Hardware,4,5263.4,21053.6
INV036368,1,Whiteboard Supplies,114,16.16,1842.55
INV036369,1,Transportation Charges,42,376.3,15804.4
INV036370,1,Office Chairs,165,17.09,2819.22
INV036371,1,Audit Services,35,1126.88,39440.77
INV036372,1,Electrical Repairs,38,741.32,28170.26
INV036373,1,Printer Paper,144,18.41,2651.52
INV036374,1,Office Sofa,14,1050.14,14701.96
INV036375,1,Audit Services,26,4719.8,122714.75
INV036376,1,Audit Services,13,3053.98,39701.8
INV036377,1,Network Switch,5,16006.85,80034.26
INV036378,1,ERP Subscription,22,3236.72,71207.95
INV036379,1,Database License,26,1747.95,45446.68
INV036380,1,Electrical Repairs,31,430.24,13337.48
INV036381,1,Freight Charges,5,3754.37,18771.83
INV036382,1,Office Desk,16,2848.0,45568.04
INV036383,1,Steel Components,460,411.33,189212.36
INV036384,1,Electrical Repairs,5,2763.51,13817.57
INV036385,1,Office Sofa,5,9342.22,46711.09
INV036386,1,Office Desk,8,2253.21,18025.69
INV036387,1,Database License,15,2156.89,32353.3
INV036388,1,ERP Subscription,3,27141.29,81423.86
INV036389,1,Database License,37,876.46,32428.88
INV036390,1,Keyboard and Mouse,6,10950.73,65704.4
INV036391,1,Steel Components,285,702.82,200303.11
INV036392,1,Assembly Materials,259,416.18,107789.48
INV036393,1,Technical Consulting,43,1389.24,59737.23
INV036394,1,27 Inch Monitor,4,22122.22,88488.87
INV036395,1,Cloud Subscription,42,494.89,20785.26
INV036396,1,Courier Services,22,744.12,16370.54
INV036397,1,Assembly Materials,460,149.1,68586.04
INV036398,1,Courier Services,15,833.0,12495.0
INV036399,1,Machine Maintenance,8,1651.99,13215.91
INV036400,1,HVAC Servicing,45,142.93,6431.74
INV036401,1,Warehouse Rental,5,8170.32,40851.62
INV036402,1,Electrical Repairs,29,1134.25,32893.29
INV036403,1,Electrical Repairs,14,1101.93,15427.0
INV036404,1,Hydraulic Pumps,179,196.66,35201.47
INV036405,1,Electrical Repairs,8,2231.32,17850.52
INV036406,1,27 Inch Monitor,6,9610.55,57663.28
INV036407,1,Training Services,12,7434.23,89210.74
INV036408,1,Generator Servicing,30,1138.55,34156.59
INV036409,1,Machine Maintenance,2,7933.31,15866.62
INV036410,1,Training Services,17,4498.5,76474.48
INV036411,1,Steel Components,419,371.83,155796.52
INV036412,1,Technical Consulting,48,1021.61,49037.13
INV036413,1,Warehouse Rental,22,568.7,12511.33
INV036414,1,Whiteboard Supplies,73,38.82,2833.68
INV036415,1,Network Switch,8,12296.64,98373.15
INV036416,1,Freight Charges,13,1559.5,20273.44
INV036417,1,Audit Services,31,2422.55,75098.99
INV036418,1,Warehouse Rental,12,2503.81,30045.68
INV036419,1,Hydraulic Pumps,157,1829.08,287165.17
INV036420,1,Network Switch,10,10767.59,107675.94
INV036421,1,Machine Spare Parts,191,2458.51,469575.19
